Year,Day,Hour,Minute,Bx GSE-GSM(nT)
2021,17,16,40,0.44
2021,17,16,45,-0.45
2021,17,16,50,-0.27
2021,17,16,55,0.63
2021,17,17,0,1.98
2021,17,17,5,1.81
2021,17,17,10,1.77
2021,17,17,15,1.83
2021,17,17,20,1.73
2021,17,17,25,1.84
2021,17,17,30,2.09
2021,17,17,35,2.06
2021,17,17,40,2.17
2021,17,17,45,2.13
2021,17,17,50,2.14
2021,17,17,55,2.01
2021,17,18,0,1.94
2021,17,18,5,2.12
2021,17,18,10,2.17
2021,17,18,15,2.19
2021,17,18,20,2.17
2021,17,18,25,2.18
2021,17,18,30,2.19
2021,17,18,35,2.06
2021,17,18,40,1.90
2021,17,18,45,1.01
2021,17,18,50,1.31
2021,17,18,55,1.53
2021,17,19,0,1.72
2021,17,19,5,1.66
2021,17,19,10,1.49
2021,17,19,15,1.36
2021,17,19,20,0.81
2021,17,19,25,0.80
2021,17,19,30,0.47
2021,17,19,35,0.13
2021,17,19,40,0.81
2021,17,19,45,0.36
2021,17,19,50,-0.42
2021,17,19,55,0.37
2021,17,20,0,0.40
2021,17,20,5,0.13
2021,17,20,10,0.06
2021,17,20,15,0.20
2021,17,20,20,-0.93
2021,17,20,25,-0.73
2021,17,20,30,-0.54
2021,17,20,35,-0.44
2021,17,20,40,-0.40
2021,17,20,45,-1.29
2021,17,20,50,-1.44
2021,17,20,55,-1.58
2021,17,21,0,-1.53
2021,17,21,5,-1.90
2021,17,21,10,-1.94
2021,17,21,15,-1.71
2021,17,21,20,-1.26
2021,17,21,25,-1.35
2021,17,21,30,-1.35
2021,17,21,35,-1.71
2021,17,21,40,-1.46
2021,17,21,45,-1.57
2021,17,21,50,-1.70
2021,17,21,55,-1.78
2021,17,22,0,-1.80
2021,17,22,5,-1.79
2021,17,22,10,-1.39
2021,17,22,15,-1.47
2021,17,22,20,-1.59
2021,17,22,25,-1.98
2021,17,22,30,-2.18
2021,17,22,35,-2.30
2021,17,22,40,-2.39
2021,17,22,45,-2.35
2021,17,22,50,-2.21
2021,17,22,55,-2.22
2021,17,23,0,-2.26
2021,17,23,5,-2.32
2021,17,23,10,-2.28
2021,17,23,15,-2.35
2021,17,23,20,-2.13
2021,17,23,25,-2.10
2021,17,23,30,-2.23
2021,17,23,35,-2.32
2021,17,23,40,-1.63
2021,17,23,45,-1.56
2021,17,23,50,-1.66
2021,17,23,55,-2.12
2021,18,0,0,-1.73
2021,18,0,5,-1.49
2021,18,0,10,-0.97
2021,18,0,15,-0.79
2021,18,0,20,-1.21
2021,18,0,25,-0.89
2021,18,0,30,-1.49
2021,18,0,35,-1.31
2021,18,0,40,-1.44
2021,18,0,45,-1.43
2021,18,0,50,-1.52
2021,18,0,55,-1.77
2021,18,1,0,-1.88
2021,18,1,5,-1.93
2021,18,1,10,-1.83
2021,18,1,15,-1.51
2021,18,1,20,-1.63
2021,18,1,25,-1.40
2021,18,1,30,-1.54
2021,18,1,35,-1.44
2021,18,1,40,-1.35
2021,18,1,45,-1.45
2021,18,1,50,-1.43
2021,18,1,55,-1.32
2021,18,2,0,-1.78
2021,18,2,5,-1.63
2021,18,2,10,-1.73
2021,18,2,15,-1.77
2021,18,2,20,-1.84
2021,18,2,25,-1.87
2021,18,2,30,-2.04
2021,18,2,35,-2.12
2021,18,2,40,-2.04
2021,18,2,45,-2.01
2021,18,2,50,-2.00
2021,18,2,55,-2.01
2021,18,3,0,-2.01
2021,18,3,5,-2.02
2021,18,3,10,-1.94
2021,18,3,15,-2.21
2021,18,3,20,-2.17
2021,18,3,25,-2.00
2021,18,3,30,-1.92
2021,18,3,35,-2.24
2021,18,3,40,-2.23
2021,18,3,45,-2.15
2021,18,3,50,-1.87
2021,18,3,55,-1.83
2021,18,4,0,-1.57
2021,18,4,5,-1.76
2021,18,4,10,-1.62
2021,18,4,15,-1.82
2021,18,4,20,-1.80
2021,18,4,25,-1.60
2021,18,4,30,-1.76
2021,18,4,35,-1.88
2021,18,4,40,-1.61
2021,18,4,45,-1.70
2021,18,4,50,-1.83
2021,18,4,55,-1.91
2021,18,5,0,-2.21
2021,18,5,5,-1.69
2021,18,5,10,-0.09
2021,18,5,15,0.18
2021,18,5,20,-0.01
2021,18,5,25,0.24
2021,18,5,30,0.24
2021,18,5,35,0.22
2021,18,5,40,-0.26
2021,18,5,45,-0.16
2021,18,5,50,0.05
2021,18,5,55,0.11
2021,18,6,0,-0.06
2021,18,6,5,-0.30
2021,18,6,10,-0.17
2021,18,6,15,-0.17
2021,18,6,20,-0.30
2021,18,6,25,-0.22
2021,18,6,30,-0.40
2021,18,6,35,-0.65
2021,18,6,40,-1.13
2021,18,6,45,-0.93
2021,18,6,50,-1.20
2021,18,6,55,-1.44
2021,18,7,0,-1.45
2021,18,7,5,-1.35
2021,18,7,10,-1.49
2021,18,7,15,-1.46
2021,18,7,20,-1.38
2021,18,7,25,-1.45
2021,18,7,30,-1.31
2021,18,7,35,-1.04
2021,18,7,40,-1.11
2021,18,7,45,-0.92
2021,18,7,50,-0.81
2021,18,7,55,0.00
2021,18,8,0,-0.04
2021,18,8,5,-0.11
2021,18,8,10,-0.96
2021,18,8,15,-1.57
2021,18,8,20,-1.64
2021,18,8,25,-1.77
2021,18,8,30,-1.84
2021,18,8,35,-1.72
2021,18,8,40,-1.43
2021,18,8,45,-1.61
2021,18,8,50,-1.23
2021,18,8,55,-1.24
2021,18,9,0,-1.38
2021,18,9,5,-1.56
2021,18,9,10,-1.86
2021,18,9,15,-1.39
2021,18,9,20,-1.50
2021,18,9,25,-1.49
2021,18,9,30,-1.40
2021,18,9,35,-0.63
2021,18,9,40,-1.30
2021,18,9,45,-1.05
2021,18,9,50,0.07
2021,18,9,55,0.64
2021,18,10,0,0.47
2021,18,10,5,0.43
2021,18,10,10,0.47
2021,18,10,15,0.44
2021,18,10,20,0.30
2021,18,10,25,0.17
2021,18,10,30,0.19
2021,18,10,35,0.27
2021,18,10,40,0.35
2021,18,10,45,-0.00
2021,18,10,50,-0.57
2021,18,10,55,-0.51
2021,18,11,0,-0.45
2021,18,11,5,-0.12
2021,18,11,10,0.16
2021,18,11,15,-0.32
2021,18,11,20,-0.35
2021,18,11,25,-0.53
2021,18,11,30,-0.51
2021,18,11,35,-0.43
2021,18,11,40,-0.48
2021,18,11,45,-1.06
2021,18,11,50,-1.73
2021,18,11,55,-1.38
2021,18,12,0,-1.22
2021,18,12,5,-1.15
2021,18,12,10,-1.11
2021,18,12,15,-1.50
2021,18,12,20,-1.78
2021,18,12,25,-1.74
2021,18,12,30,-1.67
2021,18,12,35,-1.56
2021,18,12,40,-1.53
2021,18,12,45,-1.74
2021,18,12,50,-1.56
2021,18,12,55,-1.86
2021,18,13,0,-1.61
2021,18,13,5,-1.53
2021,18,13,10,-1.55
2021,18,13,15,-1.72
2021,18,13,20,-1.91
2021,18,13,25,-1.88
2021,18,13,30,-2.53
2021,18,13,35,-2.23
2021,18,13,40,-1.73
2021,18,13,45,-1.13
2021,18,13,50,-1.03
2021,18,13,55,-1.13
2021,18,14,0,-1.35
2021,18,14,5,-1.99
2021,18,14,10,-1.49
2021,18,14,15,-1.88
2021,18,14,20,-1.81
2021,18,14,25,-1.72
2021,18,14,30,-1.47
2021,18,14,35,-1.57
2021,18,14,40,-1.66
2021,18,14,45,-1.85
2021,18,14,50,-1.82
2021,18,14,55,-1.63
2021,18,15,0,-1.47
2021,18,15,5,-1.54
2021,18,15,10,-1.54
2021,18,15,15,-1.51
2021,18,15,20,-1.63
2021,18,15,25,-1.83
2021,18,15,30,-2.00
2021,18,15,35,-2.10
2021,18,15,40,-2.09
2021,18,15,45,-1.97
2021,18,15,50,-2.21
2021,18,15,55,-2.71
2021,18,16,0,-2.81
2021,18,16,5,-2.67
2021,18,16,10,-2.49
2021,18,16,15,-2.43
2021,18,16,20,-2.52
2021,18,16,25,-2.32
2021,18,16,30,-2.19
2021,18,16,35,-2.29
2021,18,16,40,-2.47
2021,18,16,45,-2.49
2021,18,16,50,-2.33
2021,18,16,55,-2.62
2021,18,17,0,-2.44
2021,18,17,5,-2.26
2021,18,17,10,-2.08
2021,18,17,15,-2.45
2021,18,17,20,-2.86
2021,18,17,25,-3.13
2021,18,17,30,-3.37
2021,18,17,35,-3.13
2021,18,17,40,-3.80
2021,18,17,45,-3.22
2021,18,17,50,-3.34
2021,18,17,55,-3.68
2021,18,18,0,-4.58
2021,18,18,5,-4.44
2021,18,18,10,-4.41
2021,18,18,15,-4.47
2021,18,18,20,-4.06
2021,18,18,25,-3.80
2021,18,18,30,-3.71
2021,18,18,35,-3.56
2021,18,18,40,-3.17
2021,18,18,45,-1.76
2021,18,18,50,-1.75
2021,18,18,55,-2.03
2021,18,19,0,-1.82
2021,18,19,5,-1.57
2021,18,19,10,-1.08
2021,18,19,15,-0.89
2021,18,19,20,-0.18
2021,18,19,25,-0.27
2021,18,19,30,-0.61
2021,18,19,35,-0.53
2021,18,19,40,1.78
2021,18,19,45,2.88
2021,18,19,50,3.26
2021,18,19,55,2.66
2021,18,20,0,2.33
2021,18,20,5,2.27
2021,18,20,10,2.30
2021,18,20,15,2.70
2021,18,20,20,2.66
2021,18,20,25,2.38
2021,18,20,30,2.17
2021,18,20,35,1.94
2021,18,20,40,0.96
2021,18,20,45,1.03
2021,18,20,50,1.42
2021,18,20,55,-2.88
2021,18,21,0,-2.78
2021,18,21,5,-2.75
2021,18,21,10,-2.52
2021,18,21,15,-2.49
2021,18,21,20,-2.41
2021,18,21,25,-1.50
2021,18,21,30,-0.17
2021,18,21,35,0.63
2021,18,21,40,0.62
2021,18,21,45,2.85
2021,18,21,50,2.38
2021,18,21,55,1.86
2021,18,22,0,1.65
2021,18,22,5,0.28
2021,18,22,10,-1.17
2021,18,22,15,-1.68
2021,18,22,20,0.40
2021,18,22,25,1.83
2021,18,22,30,4.87
2021,18,22,35,4.67
2021,18,22,40,4.76
2021,18,22,45,4.57
2021,18,22,50,4.63
2021,18,22,55,4.80
2021,18,23,0,1.92
2021,18,23,5,3.04
2021,18,23,10,3.60
2021,18,23,15,3.41
2021,18,23,20,2.94
2021,18,23,25,3.53
2021,18,23,30,3.20
2021,18,23,35,3.27
2021,18,23,40,2.30
2021,18,23,45,1.61
2021,18,23,50,0.52
2021,18,23,55,-0.28
2021,19,0,0,-0.55
2021,19,0,5,-0.55
2021,19,0,10,-0.45
2021,19,0,15,-0.80
2021,19,0,20,-0.39
2021,19,0,25,-0.33
2021,19,0,30,-0.43
2021,19,0,35,-0.75
2021,19,0,40,-0.49
2021,19,0,45,-0.63
2021,19,0,50,-0.63
2021,19,0,55,0.90
2021,19,1,0,0.83
2021,19,1,5,-0.08
2021,19,1,10,0.33
2021,19,1,15,0.22
2021,19,1,20,-0.27
2021,19,1,25,-0.56
2021,19,1,30,0.26
2021,19,1,35,0.78
2021,19,1,40,0.16
2021,19,1,45,-0.50
2021,19,1,50,-0.77
2021,19,1,55,-1.40
2021,19,2,0,-2.23
2021,19,2,5,-1.86
2021,19,2,10,-1.53
2021,19,2,15,-1.34
2021,19,2,20,-1.27
2021,19,2,25,-0.94
2021,19,2,30,-0.63
2021,19,2,35,-1.36
2021,19,2,40,-0.36
2021,19,2,45,0.21
2021,19,2,50,0.99
2021,19,2,55,1.14
2021,19,3,0,1.02
2021,19,3,5,1.02
2021,19,3,10,1.20
2021,19,3,15,1.18
2021,19,3,20,1.15
2021,19,3,25,1.18
2021,19,3,30,-0.21
2021,19,3,35,-0.16
2021,19,3,40,1.92
2021,19,3,45,1.96
2021,19,3,50,2.08
2021,19,3,55,2.21
2021,19,4,0,2.52
2021,19,4,5,2.55
2021,19,4,10,3.20
2021,19,4,15,3.33
2021,19,4,20,3.80
2021,19,4,25,5.45
2021,19,4,30,5.32
2021,19,4,35,5.10
2021,19,4,40,4.81
2021,19,4,45,4.62
2021,19,4,50,5.09
2021,19,4,55,5.25
2021,19,5,0,5.60
2021,19,5,5,5.36
2021,19,5,10,4.62
2021,19,5,15,3.27
2021,19,5,20,3.78
2021,19,5,25,2.71
2021,19,5,30,2.98
2021,19,5,35,1.85
2021,19,5,40,1.77
2021,19,5,45,1.78
2021,19,5,50,1.94
2021,19,5,55,4.19
2021,19,6,0,4.04
2021,19,6,5,3.87
2021,19,6,10,3.00
2021,19,6,15,2.41
2021,19,6,20,3.26
2021,19,6,25,3.66
2021,19,6,30,4.07
2021,19,6,35,3.51
2021,19,6,40,2.64
2021,19,6,45,2.73
2021,19,6,50,1.80
2021,19,6,55,1.96
2021,19,7,0,1.63
2021,19,7,5,1.53
2021,19,7,10,2.27
2021,19,7,15,3.79
2021,19,7,20,4.12
2021,19,7,25,3.88
2021,19,7,30,3.58
2021,19,7,35,3.61
2021,19,7,40,3.21
2021,19,7,45,2.67
2021,19,7,50,1.81
2021,19,7,55,0.76
2021,19,8,0,1.81
2021,19,8,5,1.64
2021,19,8,10,2.23
2021,19,8,15,9999.99
2021,19,8,20,3.78
2021,19,8,25,3.63
2021,19,8,30,3.41
2021,19,8,35,2.42
2021,19,8,40,3.31
2021,19,8,45,1.50
2021,19,8,50,1.67
2021,19,8,55,1.89
2021,19,9,0,3.51
2021,19,9,5,3.33
2021,19,9,10,2.89
2021,19,9,15,2.20
2021,19,9,20,1.97
2021,19,9,25,2.02
2021,19,9,30,1.95
2021,19,9,35,1.67
2021,19,9,40,1.43
2021,19,9,45,1.08
2021,19,9,50,0.95
2021,19,9,55,1.08
2021,19,10,0,0.85
2021,19,10,5,0.57
2021,19,10,10,0.80
2021,19,10,15,0.75
2021,19,10,20,1.32
2021,19,10,25,1.52
2021,19,10,30,0.22
2021,19,10,35,0.28
2021,19,10,40,0.39
2021,19,10,45,-0.02
2021,19,10,50,-1.07
2021,19,10,55,-2.67
2021,19,11,0,9999.99
2021,19,11,5,-1.82
2021,19,11,10,-1.46
2021,19,11,15,-1.75
2021,19,11,20,-2.58
2021,19,11,25,-0.72
2021,19,11,30,0.44
2021,19,11,35,-0.03
2021,19,11,40,-1.77
2021,19,11,45,-2.16
2021,19,11,50,-1.05
2021,19,11,55,-0.49
2021,19,12,0,-0.97
2021,19,12,5,-1.00
2021,19,12,10,-0.75
2021,19,12,15,0.50
2021,19,12,20,4.06
2021,19,12,25,4.01
2021,19,12,30,4.44
2021,19,12,35,4.66
2021,19,12,40,4.37
2021,19,12,45,3.04
2021,19,12,50,2.89
2021,19,12,55,3.12
2021,19,13,0,3.91
2021,19,13,5,3.35
2021,19,13,10,4.09
2021,19,13,15,4.66
2021,19,13,20,4.72
2021,19,13,25,4.91
2021,19,13,30,4.55
2021,19,13,35,4.35
2021,19,13,40,3.68
2021,19,13,45,2.09
2021,19,13,50,-1.32
2021,19,13,55,-2.94
2021,19,14,0,-3.89
2021,19,14,5,-4.03
2021,19,14,10,-4.48
2021,19,14,15,-2.78
2021,19,14,20,-1.86
2021,19,14,25,-2.18
2021,19,14,30,-3.10
2021,19,14,35,-2.93
2021,19,14,40,-3.31
2021,19,14,45,-2.46
2021,19,14,50,-2.58
2021,19,14,55,-2.84
2021,19,15,0,-2.75
2021,19,15,5,-1.08
2021,19,15,10,-1.38
2021,19,15,15,1.73
2021,19,15,20,1.72
2021,19,15,25,0.90
2021,19,15,30,1.37
2021,19,15,35,2.05
2021,19,15,40,1.75
2021,19,15,45,2.40
2021,19,15,50,1.97
2021,19,15,55,1.27
2021,19,16,0,-0.29
2021,19,16,5,-0.04
2021,19,16,10,0.34
2021,19,16,15,0.58
2021,19,16,20,0.66
2021,19,16,25,0.43
2021,19,16,30,0.24
2021,19,16,35,0.92
2021,19,16,40,1.54
2021,19,16,45,1.32
2021,19,16,50,1.78
2021,19,16,55,-0.45
2021,19,17,0,0.07
2021,19,17,5,0.04
2021,19,17,10,0.01
2021,19,17,15,-0.77
2021,19,17,20,-0.54
2021,19,17,25,-0.22
2021,19,17,30,-0.54
2021,19,17,35,-0.10
2021,19,17,40,-0.23
2021,19,17,45,0.12
2021,19,17,50,1.05
2021,19,17,55,2.22
2021,19,18,0,2.31
2021,19,18,5,1.46
2021,19,18,10,1.61
2021,19,18,15,1.39
2021,19,18,20,1.52
2021,19,18,25,1.20
2021,19,18,30,1.25
2021,19,18,35,1.07
2021,19,18,40,0.86
2021,19,18,45,1.42
2021,19,18,50,1.42
2021,19,18,55,1.75
2021,19,19,0,2.08
2021,19,19,5,2.46
2021,19,19,10,1.84
2021,19,19,15,-0.37
2021,19,19,20,1.26
2021,19,19,25,2.64
2021,19,19,30,3.47
2021,19,19,35,3.37
2021,19,19,40,2.26
2021,19,19,45,2.48
2021,19,19,50,3.12
2021,19,19,55,3.09
2021,19,20,0,3.75
2021,19,20,5,3.21
2021,19,20,10,3.35
2021,19,20,15,3.70
2021,19,20,20,4.64
2021,19,20,25,4.29
2021,19,20,30,4.27
2021,19,20,35,4.95
2021,19,20,40,5.15
2021,19,20,45,4.44
2021,19,20,50,4.71
2021,19,20,55,5.03
2021,19,21,0,4.57
2021,19,21,5,4.23
2021,19,21,10,4.17
2021,19,21,15,4.30
2021,19,21,20,4.44
2021,19,21,25,4.63
2021,19,21,30,4.95
2021,19,21,35,5.14
2021,19,21,40,5.32
2021,19,21,45,5.19
2021,19,21,50,5.28
2021,19,21,55,5.79
2021,19,22,0,5.89
2021,19,22,5,5.82
2021,19,22,10,5.63
2021,19,22,15,5.61
2021,19,22,20,5.72
2021,19,22,25,5.64
2021,19,22,30,5.95
2021,19,22,35,5.95
2021,19,22,40,6.00
2021,19,22,45,6.21
2021,19,22,50,6.35
2021,19,22,55,6.39
2021,19,23,0,6.72
2021,19,23,5,6.86
2021,19,23,10,7.05
2021,19,23,15,7.09
2021,19,23,20,7.41
2021,19,23,25,7.02
2021,19,23,30,6.61
2021,19,23,35,5.59
2021,19,23,40,4.98
2021,19,23,45,5.45
2021,19,23,50,5.95
2021,19,23,55,5.71
2021,20,0,0,5.75
2021,20,0,5,5.78
2021,20,0,10,6.21
2021,20,0,15,6.16
2021,20,0,20,6.70
2021,20,0,25,6.54
2021,20,0,30,6.19
2021,20,0,35,6.05
2021,20,0,40,6.14
2021,20,0,45,5.40
2021,20,0,50,4.84
2021,20,0,55,4.72
2021,20,1,0,3.83
2021,20,1,5,3.38
2021,20,1,10,3.31
2021,20,1,15,3.56
2021,20,1,20,1.76
2021,20,1,25,1.68
2021,20,1,30,1.10
2021,20,1,35,1.45
2021,20,1,40,2.52
2021,20,1,45,-0.67
2021,20,1,50,-0.63
2021,20,1,55,-0.73
2021,20,2,0,1.32
2021,20,2,5,1.88
2021,20,2,10,1.04
2021,20,2,15,1.02
2021,20,2,20,2.02
2021,20,2,25,-0.02
2021,20,2,30,1.28
2021,20,2,35,1.45
2021,20,2,40,2.83
2021,20,2,45,3.72
2021,20,2,50,4.18
2021,20,2,55,3.23
2021,20,3,0,1.99
2021,20,3,5,2.65
2021,20,3,10,4.12
2021,20,3,15,3.59
2021,20,3,20,3.91
2021,20,3,25,3.78
2021,20,3,30,3.00
2021,20,3,35,2.69
2021,20,3,40,2.11
2021,20,3,45,2.23
2021,20,3,50,1.93
2021,20,3,55,1.67
2021,20,4,0,3.03
2021,20,4,5,2.63
2021,20,4,10,2.58
2021,20,4,15,3.41
2021,20,4,20,3.65
2021,20,4,25,3.59
2021,20,4,30,3.75
2021,20,4,35,4.03
2021,20,4,40,3.86
2021,20,4,45,1.63
2021,20,4,50,1.79
2021,20,4,55,2.93
2021,20,5,0,2.76
2021,20,5,5,3.26
2021,20,5,10,3.14
2021,20,5,15,3.16
2021,20,5,20,2.04
2021,20,5,25,3.11
2021,20,5,30,3.54
2021,20,5,35,3.13
2021,20,5,40,3.60
2021,20,5,45,3.96
2021,20,5,50,2.65
2021,20,5,55,2.23
2021,20,6,0,2.36
2021,20,6,5,2.55
2021,20,6,10,3.26
2021,20,6,15,2.51
2021,20,6,20,2.07
2021,20,6,25,2.17
2021,20,6,30,2.51
2021,20,6,35,3.06
2021,20,6,40,3.00
2021,20,6,45,2.04
2021,20,6,50,1.73
2021,20,6,55,1.37
2021,20,7,0,1.77
2021,20,7,5,2.08
2021,20,7,10,2.17
2021,20,7,15,1.08
2021,20,7,20,1.27
2021,20,7,25,1.82
2021,20,7,30,2.00
2021,20,7,35,1.93
2021,20,7,40,2.27
2021,20,7,45,2.83
2021,20,7,50,2.32
2021,20,7,55,3.19
2021,20,8,0,2.87
2021,20,8,5,2.96
2021,20,8,10,3.19
2021,20,8,15,3.27
2021,20,8,20,1.58
2021,20,8,25,-0.10
2021,20,8,30,-0.34
2021,20,8,35,-0.23
2021,20,8,40,0.27
2021,20,8,45,0.48
2021,20,8,50,-0.91
2021,20,8,55,-1.11
2021,20,9,0,-1.02
2021,20,9,5,-0.79
2021,20,9,10,-0.85
2021,20,9,15,-0.85
2021,20,9,20,-0.96
2021,20,9,25,-0.89
2021,20,9,30,-0.91
2021,20,9,35,-0.97
2021,20,9,40,-1.71
2021,20,9,45,-3.04
2021,20,9,50,-3.35
2021,20,9,55,-3.28
2021,20,10,0,-2.76
2021,20,10,5,-2.88
2021,20,10,10,-2.19
2021,20,10,15,-2.11
2021,20,10,20,-1.99
2021,20,10,25,-2.51
2021,20,10,30,-3.38
2021,20,10,35,-4.00
2021,20,10,40,-4.09
2021,20,10,45,-4.36
2021,20,10,50,-4.42
2021,20,10,55,-3.00
2021,20,11,0,-2.71
2021,20,11,5,-2.97
2021,20,11,10,-3.31
2021,20,11,15,-3.42
2021,20,11,20,-3.39
2021,20,11,25,-3.59
2021,20,11,30,-3.87
2021,20,11,35,-3.72
2021,20,11,40,-3.63
2021,20,11,45,-3.16
2021,20,11,50,-3.20
2021,20,11,55,-3.09
2021,20,12,0,-3.34
2021,20,12,5,-2.86
2021,20,12,10,-2.10
2021,20,12,15,-1.05
2021,20,12,20,-1.45
2021,20,12,25,-1.66
2021,20,12,30,-1.86
2021,20,12,35,-1.61
2021,20,12,40,-1.81
2021,20,12,45,-2.07
2021,20,12,50,-2.09
2021,20,12,55,-2.07
2021,20,13,0,-1.82
2021,20,13,5,-2.34
2021,20,13,10,-2.21
2021,20,13,15,-1.91
2021,20,13,20,-1.87
2021,20,13,25,-2.60
2021,20,13,30,-2.48
2021,20,13,35,-2.62
2021,20,13,40,-1.78
2021,20,13,45,-1.87
2021,20,13,50,-1.90
2021,20,13,55,-2.28
2021,20,14,0,-1.53
2021,20,14,5,-1.92
2021,20,14,10,-1.68
2021,20,14,15,-1.61
2021,20,14,20,-1.39
2021,20,14,25,-1.17
2021,20,14,30,-0.22
2021,20,14,35,0.37
2021,20,14,40,-0.63
2021,20,14,45,-0.56
2021,20,14,50,-0.90
2021,20,14,55,-0.86
2021,20,15,0,-0.97
2021,20,15,5,-0.75
2021,20,15,10,0.02
2021,20,15,15,0.35
2021,20,15,20,0.40
2021,20,15,25,0.36
2021,20,15,30,0.45
2021,20,15,35,0.61
2021,20,15,40,0.62
2021,20,15,45,1.23
2021,20,15,50,1.57
2021,20,15,55,1.02
2021,20,16,0,0.72
2021,20,16,5,1.15
2021,20,16,10,1.88
2021,20,16,15,2.64
2021,20,16,20,2.78
2021,20,16,25,1.99
2021,20,16,30,0.80
2021,20,16,35,0.19
2021,20,16,40,0.78
2021,20,16,45,0.81
2021,20,16,50,0.41
2021,20,16,55,-0.07
2021,20,17,0,-0.05
2021,20,17,5,0.01
2021,20,17,10,-0.30
2021,20,17,15,-0.90
2021,20,17,20,-0.52
2021,20,17,25,-0.61
2021,20,17,30,-1.38
2021,20,17,35,-1.13
2021,20,17,40,-1.96
2021,20,17,45,-2.27
2021,20,17,50,-2.82
2021,20,17,55,-2.73
2021,20,18,0,-2.71
2021,20,18,5,-2.71
2021,20,18,10,-2.66
2021,20,18,15,-2.79
2021,20,18,20,0.48
2021,20,18,25,0.51
2021,20,18,30,0.70
2021,20,18,35,-0.66
2021,20,18,40,-0.86
2021,20,18,45,-1.30
2021,20,18,50,-0.99
2021,20,18,55,-1.70
2021,20,19,0,-2.43
2021,20,19,5,-3.61
2021,20,19,10,-3.57
2021,20,19,15,-3.15
2021,20,19,20,-3.19
2021,20,19,25,-0.32
2021,20,19,30,-0.22
2021,20,19,35,-0.08
2021,20,19,40,-1.77
2021,20,19,45,-2.55
2021,20,19,50,-2.35
2021,20,19,55,-1.72
2021,20,20,0,-1.15
2021,20,20,5,-1.52
2021,20,20,10,-1.79
2021,20,20,15,-1.85
2021,20,20,20,-1.86
2021,20,20,25,-2.10
2021,20,20,30,-2.40
2021,20,20,35,-2.14
2021,20,20,40,-1.90
2021,20,20,45,-2.02
2021,20,20,50,-2.74
2021,20,20,55,-2.02
2021,20,21,0,-1.70
2021,20,21,5,-1.99
2021,20,21,10,-2.41
2021,20,21,15,-2.20
2021,20,21,20,-2.07
2021,20,21,25,-2.09
2021,20,21,30,-2.44
2021,20,21,35,-2.47
2021,20,21,40,-2.47
2021,20,21,45,-2.27
2021,20,21,50,-2.93
2021,20,21,55,-3.35
2021,20,22,0,-3.49
2021,20,22,5,-3.51
2021,20,22,10,-3.52
2021,20,22,15,-3.58
2021,20,22,20,-3.34
2021,20,22,25,-3.39
2021,20,22,30,-3.49
2021,20,22,35,-2.88
2021,20,22,40,-3.29
2021,20,22,45,-3.14
2021,20,22,50,-3.12
2021,20,22,55,-3.18
2021,20,23,0,-3.01
2021,20,23,5,-2.84
2021,20,23,10,-2.88
2021,20,23,15,-2.89
2021,20,23,20,-2.63
2021,20,23,25,-2.22
2021,20,23,30,-2.03
2021,20,23,35,-2.06
2021,20,23,40,-1.95
2021,20,23,45,-1.65
2021,20,23,50,-1.90
2021,20,23,55,-1.70
2021,21,0,0,-1.75
2021,21,0,5,-1.83
2021,21,0,10,-1.59
2021,21,0,15,-1.61
2021,21,0,20,-1.54
2021,21,0,25,-1.49
2021,21,0,30,-1.25
2021,21,0,35,-1.16
2021,21,0,40,-1.25
2021,21,0,45,-1.09
2021,21,0,50,-1.19
2021,21,0,55,-1.13
2021,21,1,0,-1.18
2021,21,1,5,-1.16
2021,21,1,10,-1.06
2021,21,1,15,-1.00
2021,21,1,20,-0.79
2021,21,1,25,-0.87
2021,21,1,30,-0.71
2021,21,1,35,0.03
2021,21,1,40,-0.41
2021,21,1,45,-0.56
2021,21,1,50,-0.49
2021,21,1,55,-0.17
2021,21,2,0,0.48
2021,21,2,5,0.53
2021,21,2,10,0.45
2021,21,2,15,0.82
2021,21,2,20,1.43
2021,21,2,25,1.38
2021,21,2,30,1.31
2021,21,2,35,1.50
2021,21,2,40,1.54
2021,21,2,45,1.42
2021,21,2,50,1.36
2021,21,2,55,1.42
2021,21,3,0,0.81
2021,21,3,5,0.59
2021,21,3,10,0.94
2021,21,3,15,0.89
2021,21,3,20,0.99
2021,21,3,25,0.90
2021,21,3,30,1.08
2021,21,3,35,1.47
2021,21,3,40,1.46
2021,21,3,45,1.35
2021,21,3,50,1.38
2021,21,3,55,1.35
2021,21,4,0,1.46
2021,21,4,5,1.37
2021,21,4,10,1.27
2021,21,4,15,1.25
2021,21,4,20,1.23
2021,21,4,25,1.16
2021,21,4,30,1.10
2021,21,4,35,1.04
2021,21,4,40,1.07
2021,21,4,45,1.21
2021,21,4,50,1.42
2021,21,4,55,1.27
2021,21,5,0,1.27
2021,21,5,5,1.27
2021,21,5,10,1.13
2021,21,5,15,1.24
2021,21,5,20,1.33
2021,21,5,25,1.35
2021,21,5,30,1.66
2021,21,5,35,1.88
2021,21,5,40,1.94
2021,21,5,45,1.90
2021,21,5,50,1.76
2021,21,5,55,1.54
2021,21,6,0,1.48
2021,21,6,5,1.42
2021,21,6,10,1.19
2021,21,6,15,1.17
2021,21,6,20,0.74
2021,21,6,25,-0.10
2021,21,6,30,0.17
2021,21,6,35,0.04
2021,21,6,40,0.41
